,id,fk_plan
7568,6702,242
7569,6703,242
7570,6704,242
7571,6705,242
7572,6706,242
7573,6707,242
7574,6708,242
7575,6709,242
7576,6710,242
7577,6711,242
7578,6716,242
7579,6717,242
7580,6718,242
7581,6719,242
7582,6729,242
7583,6730,242
7584,6731,242
7585,6732,242
7586,6737,242
7587,6738,242
7588,6739,242
7589,6740,242
7590,6741,242
7591,6742,242
7592,6743,242
7593,6744,242
7594,6745,242
7595,6746,242
7596,6747,242
7597,6748,242
7598,6749,242
7599,6754,242
7600,6755,242
7601,6756,242
7602,6757,242
7603,6767,246
7604,6768,246
7605,6769,246
7606,6770,246
7607,6775,246
7608,6776,246
7609,6777,246
7610,6778,246
7611,6779,246
7612,6780,246
7613,6781,246
7614,6782,246
7615,6783,246
7616,6784,246
7617,6785,246
7618,6786,246
7619,6791,246
7620,6792,246
7621,6793,246
7622,6794,246
7623,6796,246
7624,6799,246
7625,6800,246
7626,6801,246
7627,6802,246
7628,6804,246
7629,6807,246
7630,6808,246
7631,6809,246
7632,6810,246
7633,6859,242
7634,6860,242
7635,6863,242
7636,6864,242
7637,6865,242
7638,6866,242
7639,6867,242
7640,6868,242
7641,6871,242
7642,6872,242
7643,6877,242
7644,6878,242
7645,6881,242
7646,6882,242
7647,6883,242
7648,6884,242
7649,6885,242
7650,6886,242
7651,6889,242
7652,6890,242
7653,6913,248
7654,6914,248
7655,6917,248
7656,6918,248
7657,6919,248
7658,6920,248
7659,6921,248
7660,6922,248
7661,6925,248
7662,6926,248
7663,6931,247
7664,6932,247
7665,6935,247
7666,6936,247
7667,6937,247
7668,6938,247
7669,6939,247
7670,6940,247
7671,6943,247
7672,6944,247
7673,7034,249
7674,7035,249
7675,7036,249
7676,7037,249
7677,7038,249
7678,7045,249
7679,7046,249
7680,7047,249
7681,7048,249
7682,7049,249
7683,7050,249
7684,7051,249
7685,7052,249
7686,7053,249
7687,7054,249
7688,7055,249
7689,7056,249
7690,7057,249
7691,7058,249
7692,7059,249
7693,7064,249
7694,7065,249
7695,7066,249
7696,7067,249
7697,7068,249
7698,7078,249
7699,7079,249
7700,7080,249
7701,7081,249
7702,7082,249
7703,7089,249
7704,7090,249
7705,7091,249
7706,7092,249
7707,7093,249
7708,7094,249
7709,7095,249
7710,7096,249
7711,7097,249
7712,7098,249
7713,7099,249
7714,7100,249
7715,7101,249
7716,7102,249
7717,7103,249
7718,7108,249
7719,7109,249
7720,7110,249
7721,7111,249
7722,7112,249
7723,7114,249
7724,7117,249
7725,7118,249
7726,7119,249
7727,7120,249
7728,7122,249
7729,7125,249
7730,7126,249
7731,7127,249
7732,7128,249
7733,7131,249
7734,7132,249
7735,7133,249
7736,7134,249
7737,7135,249
7738,7136,249
7739,7141,249
7740,7142,249
7741,7152,249
7742,7153,249
7743,7154,249
7744,7155,249
7745,7156,249
7746,7163,249
7747,7164,249
7748,7165,249
7749,7166,249
7750,7167,249
7751,7168,249
7752,7169,249
7753,7170,249
7754,7171,249
7755,7172,249
7756,7173,249
7757,7174,249
7758,7175,249
7759,7176,249
7760,7177,249
7761,7182,249
7762,7183,249
7763,7184,249
7764,7185,249
7765,7186,249
7766,7224,242
7767,7225,242
7768,7226,242
7769,7227,242
7770,7233,242
7771,7234,242
7772,7235,242
7774,7236,242
7775,7237,242
7776,7238,242
7777,7239,242
7778,7240,242
7779,7241,242
7780,7242,242
7781,7243,242
7784,7246,242
7785,7247,242
7786,7253,242
7787,7254,242
7788,7255,242
7789,7256,242
7790,7262,242
7791,7263,242
7793,7264,242
7794,7265,242
7795,7266,242
7796,7267,242
7797,7268,242
7798,7269,242
7799,7270,242
7802,7273,242
7803,7274,242
7804,7280,242
7805,7281,242
7806,7282,242
7807,7283,242
7808,7289,242
7809,7290,242
7810,7291,242
7812,7292,242
7813,7293,242
7814,7294,242
7815,7295,242
7816,7296,242
7817,7297,242
7818,7298,242
7819,7299,242
7822,7302,242
7823,7303,242
7824,7309,242
7825,7310,242
7826,7311,242
7827,7312,242
7828,7318,242
7829,7319,242
7830,7320,242
7832,7321,242
7833,7322,242
7834,7323,242
7835,7324,242
7836,7325,242
7837,7326,242
7838,7327,242
7839,7328,242
7842,7331,242
7843,7332,242
7844,7340,242
7845,7341,242
7846,7342,242
7847,7347,242
7848,7348,242
7849,7349,242
7850,7350,242
7851,7354,242
7853,7355,242
7854,7356,242
7855,7357,242
7856,7358,242
7857,7359,242
7858,7360,242
7859,7361,242
7861,7363,242
7862,7364,242
7863,7365,242
7864,7367,242
7865,7368,242
7866,7370,242
7867,7371,242
7868,7375,242
7870,7376,242
7871,7377,242
7872,7378,242
7873,7379,242
7874,7380,242
7875,7381,242
7877,7383,242
7878,7384,242
7879,7386,242
7880,7389,242
7882,7391,242
7883,7392,242
7884,7393,242
7886,7404,242
7887,7405,242
7888,7425,242
7889,7426,242
7890,7430,242
7891,7431,242
7892,7435,242
7893,7436,242
7894,7437,242
7895,7438,242
7896,7475,242
7897,7476,242
7898,7477,242
7899,7478,242
7900,7484,242
7901,7485,242
7902,7486,242
7904,7487,242
7905,7488,242
7906,7489,242
7907,7490,242
7908,7491,242
7909,7492,242
7910,7493,242
7911,7494,242
7912,7499,242
7913,7500,242
7914,7501,242
7915,7505,242
7916,7518,242
7917,7521,242
7918,7524,242
7920,7526,242
7921,7528,242
7922,7530,242
7923,7538,242
7924,7539,242
7925,7541,242
7926,7542,242
7927,7543,242
7928,7544,242
7929,7545,242
7930,7547,242
7931,7548,242
7932,7567,250
7933,7568,250
7934,7571,250
7935,7572,250
7936,7573,250
7937,7574,250
7938,7575,250
7940,7579,250
7941,7580,250
7943,7777,253
7944,7779,253
7945,7780,253
7946,7783,253
7947,7784,253
7948,7798,256
7949,7800,256
7950,7801,256
7951,7804,256
7952,7805,256
7954,7808,258
7955,7810,258
7956,7811,258
7957,7814,258
7958,7815,258
7959,7818,260
7960,7820,260
7961,7821,260
7962,7824,260
7963,7825,260
7964,7828,261
7965,7830,261
7966,7831,261
7967,7834,261
7968,7835,261
7969,7836,259
7970,7837,259
7971,7840,259
7972,7841,259
7973,7842,255
7974,7843,255
7975,7846,255
7976,7847,255
7977,7860,253
7978,7862,253
7979,7863,253
7980,7866,253
7981,7867,253
7982,7880,256
7983,7882,256
7984,7883,256
7985,7886,256
7986,7887,256
7987,7891,258
7988,7893,258
7989,7894,258
7990,7897,258
7991,7898,258
7992,7901,260
7993,7903,260
7994,7904,260
7995,7907,260
7996,7908,260
7997,7911,261
7998,7913,261
7999,7914,261
8000,7917,261
8001,7918,261
8002,7919,259
8003,7920,259
8004,7923,259
8005,7924,259
8006,7925,255
8007,7926,255
8008,7929,255
8009,7930,255
8010,7940,253
8011,7941,253
8012,7942,253
8013,7944,253
8014,7954,256
8015,7955,256
8016,7956,256
8017,7958,256
8018,7961,258
8019,7962,258
8020,7963,258
8021,7965,258
8022,7968,260
8023,7969,260
8024,7970,260
8025,7972,260
8026,7975,261
8027,7976,261
8028,7977,261
8029,7979,261
8030,7980,259
8031,7981,259
8032,7983,259
8033,7984,255
8034,7985,255
8035,7988,255
8036,7989,255
8037,7995,253
8038,8001,256
8039,8006,258
8040,8009,260
8041,8012,261
8042,8014,259
8043,8015,255
8044,8016,255
8045,8019,255
8046,8025,253
8047,8031,256
8048,8034,258
8049,8037,260
8050,8040,261
8051,8042,259
8052,8043,255
8053,8044,255
8054,8047,255
8055,8060,253
8056,8062,253
8057,8063,253
8058,8066,253
8059,8067,253
8060,8080,256
8061,8082,256
8062,8083,256
8063,8086,256
8064,8087,256
8065,8091,258
8066,8093,258
8067,8094,258
8068,8097,258
8069,8098,258
8070,8101,260
8071,8103,260
8072,8104,260
8073,8107,260
8074,8108,260
8075,8111,261
8076,8113,261
8077,8114,261
8078,8117,261
8079,8118,261
8080,8119,259
8081,8120,259
8082,8123,259
8083,8124,259
8084,8125,255
8085,8126,255
8086,8129,255
8087,8130,255
8088,8143,253
8089,8145,253
8090,8146,253
8091,8149,253
8092,8150,253
8093,8163,256
8094,8165,256
8095,8166,256
8096,8169,256
8097,8170,256
8098,8174,258
8099,8176,258
8100,8177,258
8101,8180,258
8102,8181,258
8103,8184,260
8104,8186,260
8105,8187,260
8106,8190,260
8107,8191,260
8108,8194,261
8109,8196,261
8110,8197,261
8111,8200,261
8112,8201,261
8113,8202,259
8114,8203,259
8115,8206,259
8116,8207,259
8117,8208,255
8118,8209,255
8119,8212,255
8120,8213,255
8121,8224,253
8122,8225,253
8123,8228,253
8124,8229,253
8125,8240,256
8126,8241,256
8127,8244,256
8128,8245,256
8129,8249,258
8130,8250,258
8131,8253,258
8132,8254,258
8133,8257,260
8134,8258,260
8135,8261,260
8136,8262,260
8137,8265,261
8138,8266,261
8139,8269,261
8140,8270,261
8141,8271,259
8142,8272,259
8143,8275,259
8144,8276,259
8145,8277,255
8146,8278,255
8147,8281,255
8148,8282,255
8149,8286,253
8150,8290,256
8151,8293,258
8152,8295,260
8153,8297,261
8154,8298,255
8155,8299,255
8156,8302,255
8157,8306,253
8158,8310,256
8159,8312,258
8160,8314,260
8161,8316,261
8162,8317,255
8163,8318,255
8164,8321,255
8165,8331,253
8166,8333,253
8167,8336,253
8168,8337,253
8169,8347,256
8170,8349,256
8171,8352,256
8172,8353,256
8173,8356,258
8174,8358,258
8175,8361,258
8176,8362,258
8177,8364,260
8178,8366,260
8179,8369,260
8180,8370,260
8181,8372,261
8182,8374,261
8183,8377,261
8184,8378,261
8185,8379,259
8186,8382,259
8187,8383,259
8188,8384,255
8189,8385,255
8190,8388,255
8191,8389,255
8192,8393,253
8193,8397,256
8194,8399,258
8195,8401,260
8196,8403,261
8197,8404,259
8198,8405,255
8199,8406,255
8200,8409,255
8201,8413,253
8202,8417,256
8203,8419,258
8204,8421,260
8205,8423,261
8206,8424,259
8207,8425,255
8208,8426,255
8209,8429,255
8210,8439,253
8211,8440,253
8212,8443,253
8213,8453,256
8214,8454,256
8215,8457,256
8216,8460,258
8217,8461,258
8218,8464,258
8219,8467,260
8220,8468,260
8221,8471,260
8222,8474,261
8223,8475,261
8224,8478,261
8225,8479,259
8226,8480,259
8227,8483,259
8228,8484,255
8229,8485,255
8230,8488,255
8231,8489,255
8232,8492,253
8233,8496,256
8234,8498,258
8235,8500,260
8236,8502,261
8237,8504,255
8238,8505,255
8239,8508,255
8240,8511,253
8241,8515,256
8242,8517,258
8243,8519,260
8244,8521,261
8245,8523,255
8246,8524,255
8247,8527,255
8248,8540,253
8249,8542,253
8250,8543,253
8251,8544,253
8252,8547,253
8253,8560,256
8254,8562,256
8255,8563,256
8256,8564,256
8257,8567,256
8258,8570,258
8259,8572,258
8260,8573,258
8261,8574,258
8262,8577,258
8263,8580,260
8264,8582,260
8265,8583,260
8266,8584,260
8267,8587,260
8268,8590,261
8269,8592,261
8270,8593,261
8271,8594,261
8272,8597,261
8273,8598,259
8274,8599,259
8275,8600,259
8276,8603,259
8277,8604,255
8278,8605,255
8279,8608,255
8280,8609,255
8281,8622,253
8282,8624,253
8283,8625,253
8284,8626,253
8285,8629,253
8286,8642,256
8287,8644,256
8288,8645,256
8289,8646,256
8290,8649,256
8291,8652,258
8292,8654,258
8293,8655,258
8294,8656,258
8295,8659,258
8296,8662,260
8297,8664,260
8298,8665,260
8299,8666,260
8300,8669,260
8301,8672,261
8302,8674,261
8303,8675,261
8304,8676,261
8305,8679,261
8306,8680,259
8307,8681,259
8308,8682,259
8309,8685,259
8310,8686,255
8311,8687,255
8312,8690,255
8313,8691,255
8314,8704,253
8315,8706,253
8316,8707,253
8317,8708,253
8318,8711,253
8319,8724,256
8320,8726,256
8321,8727,256
8322,8728,256
8323,8731,256
8324,8735,258
8325,8737,258
8326,8738,258
8327,8739,258
8328,8742,258
8329,8745,260
8330,8747,260
8331,8748,260
8332,8749,260
8333,8752,260
8334,8755,261
8335,8757,261
8336,8758,261
8337,8759,261
8338,8762,261
8339,8763,259
8340,8764,259
8341,8765,259
8342,8768,259
8343,8769,255
8344,8770,255
8345,8773,255
8346,8774,255
8347,8786,253
8348,8788,253
8349,8789,253
8350,8792,253
8351,8804,256
8352,8806,256
8353,8807,256
8354,8810,256
8355,8814,258
8356,8816,258
8357,8817,258
8358,8820,258
8359,8823,260
8360,8825,260
8361,8826,260
8362,8829,260
8363,8832,261
8364,8834,261
8365,8835,261
8366,8838,261
8367,8839,259
8368,8840,259
8369,8843,259
8370,8844,255
8371,8845,255
8372,8848,255
8373,8849,255
8374,8853,253
8375,8857,256
8376,8860,258
8377,8862,260
8378,8864,261
8379,8865,259
8380,8866,255
8381,8867,255
8382,8870,255
8383,8874,253
8384,8878,256
8385,8880,258
8386,8882,260
8387,8884,261
8388,8885,259
8389,8886,255
8390,8887,255
8391,8890,255
8392,8902,253
8393,8904,253
8394,8905,253
8395,8906,253
8396,8908,253
8397,8920,256
8398,8922,256
8399,8923,256
8400,8924,256
8401,8926,256
8402,8930,258
8403,8932,258
8404,8933,258
8405,8934,258
8406,8936,258
8407,8939,260
8408,8941,260
8409,8942,260
8410,8943,260
8411,8945,260
8412,8948,261
8413,8950,261
8414,8951,261
8415,8952,261
8416,8954,261
8417,8955,259
8418,8956,259
8419,8957,259
8420,8959,259
8421,8960,255
8422,8961,255
8423,8964,255
8424,8965,255
8425,8974,255
8426,8975,255
8427,8978,255
8428,8987,255
8429,8988,255
8430,8991,255
8431,9003,253
8432,9005,253
8433,9006,253
8434,9007,253
8435,9009,253
8436,9021,256
8437,9023,256
8438,9024,256
8439,9025,256
8440,9027,256
8441,9032,258
8442,9034,258
8443,9035,258
8444,9036,258
8445,9038,258
8446,9041,260
8447,9043,260
8448,9044,260
8449,9045,260
8450,9047,260
8451,9050,261
8452,9052,261
8453,9053,261
8454,9054,261
8455,9056,261
8456,9057,259
8457,9058,259
8458,9059,259
8459,9061,259
8460,9062,255
8461,9063,255
8462,9066,255
8463,9067,255
8464,9076,255
8465,9077,255
8466,9080,255
8467,9089,255
8468,9090,255
8469,9093,255
8470,9106,253
8471,9108,253
8472,9109,253
8473,9110,253
8474,9113,253
8475,9126,256
8476,9128,256
8477,9129,256
8478,9130,256
8479,9133,256
8480,9136,258
8481,9138,258
8482,9139,258
8483,9140,258
8484,9143,258
8485,9146,260
8486,9148,260
8487,9149,260
8488,9150,260
8489,9153,260
8490,9156,261
8491,9158,261
8492,9159,261
8493,9160,261
8494,9163,261
8495,9164,259
8496,9165,259
8497,9166,259
8498,9169,259
8499,9170,255
8500,9171,255
8501,9174,255
8502,9175,255
8503,9187,253
8504,9189,253
8505,9190,253
8506,9193,253
8507,9205,256
8508,9207,256
8509,9208,256
8510,9211,256
8511,9214,258
8512,9216,258
8513,9217,258
8514,9220,258
8515,9223,260
8516,9225,260
8517,9226,260
8518,9229,260
8519,9232,261
8520,9234,261
8521,9235,261
8522,9238,261
8523,9239,259
8524,9240,259
8525,9243,259
8526,9244,255
8527,9245,255
8528,9248,255
8529,9249,255
8530,9261,253
8531,9262,253
8532,9263,253
8533,9265,253
8534,9277,256
8535,9278,256
8536,9279,256
8537,9281,256
8538,9285,258
8539,9286,258
8540,9287,258
8541,9289,258
8542,9293,260
8543,9294,260
8544,9295,260
8545,9297,260
8546,9301,261
8547,9302,261
8548,9303,261
8549,9305,261
8550,9306,259
8551,9307,259
8552,9308,259
8553,9310,259
8554,9311,255
8555,9312,255
8556,9315,255
8557,9316,255
8558,9318,253
8559,9320,256
8560,9321,258
8561,9322,260
8562,9323,261
8563,9324,255
8564,9325,255
8565,9328,255
8566,9330,253
8567,9332,256
8568,9333,258
8569,9334,260
8570,9335,261
8571,9336,255
8572,9337,255
8573,9340,255
8574,9352,253
8575,9354,253
8576,9355,253
8577,9356,253
8578,9358,253
8579,9370,256
8580,9372,256
8581,9373,256
8582,9374,256
8583,9376,256
8584,9381,258
8585,9383,258
8586,9384,258
8587,9385,258
8588,9387,258
8589,9390,260
8590,9392,260
8591,9393,260
8592,9394,260
8593,9396,260
8594,9399,261
8595,9401,261
8596,9402,261
8597,9403,261
8598,9405,261
8599,9406,259
8600,9407,259
8601,9408,259
8602,9410,259
8603,9411,255
8604,9412,255
8605,9415,255
8606,9416,255
8607,9427,253
8608,9429,253
8609,9430,253
8610,9431,253
8611,9432,253
8612,9443,256
8613,9445,256
8614,9446,256
8615,9447,256
8616,9448,256
8617,9451,258
8618,9453,258
8619,9454,258
8620,9455,258
8621,9456,258
8622,9459,260
8623,9461,260
8624,9462,260
8625,9463,260
8626,9464,260
8627,9467,261
8628,9469,261
8629,9470,261
8630,9471,261
8631,9472,261
8632,9473,259
8633,9474,259
8634,9475,259
8635,9476,259
8636,9477,255
8637,9478,255
8638,9481,255
8639,9482,255
8640,9490,253
8641,9492,253
8642,9493,253
8643,9494,253
8644,9502,256
8645,9504,256
8646,9505,256
8647,9506,256
8648,9509,258
8649,9511,258
8650,9512,258
8651,9513,258
8652,9515,260
8653,9517,260
8654,9518,260
8655,9519,260
8656,9521,261
8657,9523,261
8658,9524,261
8659,9525,261
8660,9526,259
8661,9527,259
8662,9528,259
8663,9529,255
8664,9530,255
8665,9533,255
8666,9534,255
8667,9536,253
8668,9538,256
8669,9539,258
8670,9540,260
8671,9541,261
8672,9542,259
8673,9543,255
8674,9544,255
8675,9547,255
8676,9549,253
8677,9551,256
8678,9552,258
8679,9553,260
8680,9554,261
8681,9555,259
8682,9556,255
8683,9557,255
8684,9560,255
8685,9568,253
8686,9570,253
8687,9571,253
8688,9572,253
8689,9580,256
8690,9582,256
8691,9583,256
8692,9584,256
8693,9586,258
8694,9588,258
8695,9589,258
8696,9590,258
8697,9592,260
8698,9594,260
8699,9595,260
8700,9596,260
8701,9598,261
8702,9600,261
8703,9601,261
8704,9602,261
8705,9603,259
8706,9604,259
8707,9605,259
8708,9606,255
8709,9607,255
8710,9610,255
8711,9611,255
8712,9613,253
8713,9615,256
8714,9617,258
8715,9618,260
8716,9619,261
8717,9620,259
8718,9621,255
8719,9622,255
8720,9625,255
8721,9627,253
8722,9629,256
8723,9630,258
8724,9631,260
8725,9632,261
8726,9633,259
8727,9634,255
8728,9635,255
8729,9638,255
8730,9646,253
8731,9648,253
8732,9649,253
8733,9650,253
8734,9658,256
8735,9660,256
8736,9661,256
8737,9662,256
8738,9665,258
8739,9667,258
8740,9668,258
8741,9669,258
8742,9671,260
8743,9673,260
8744,9674,260
8745,9675,260
8746,9677,261
8747,9679,261
8748,9680,261
8749,9681,261
8750,9682,259
8751,9683,259
8752,9684,259
8753,9685,255
8754,9686,255
8755,9689,255
8756,9697,253
8757,9699,253
8758,9700,253
8759,9701,253
8760,9709,256
8761,9711,256
8762,9712,256
8763,9713,256
8764,9716,258
8765,9718,258
8766,9719,258
8767,9720,258
8768,9722,260
8769,9724,260
8770,9725,260
8771,9726,260
8772,9728,261
8773,9730,261
8774,9731,261
8775,9732,261
8776,9733,259
8777,9734,259
8778,9735,259
8779,9736,255
8780,9737,255
8781,9740,255
8782,9748,253
8783,9749,253
8784,9750,253
8785,9758,256
8786,9759,256
8787,9760,256
8788,9763,258
8789,9764,258
8790,9765,258
8791,9768,260
8792,9769,260
8793,9770,260
8794,9773,261
8795,9774,261
8796,9775,261
8797,9777,259
8798,9778,259
8799,9779,259
8800,9780,255
8801,9781,255
8802,9784,255
8803,9786,253
8804,9788,256
8805,9790,258
8806,9791,260
8807,9792,261
8808,9793,255
8809,9794,255
8810,9797,255
8811,9799,253
8812,9801,256
8813,9802,258
8814,9803,260
8815,9804,261
8816,9805,255
8817,9806,255
8818,9809,255
8819,9816,253
8820,9818,253
8821,9819,253
8822,9826,256
8823,9828,256
8824,9829,256
8825,9831,258
8826,9833,258
8827,9834,258
8828,9836,260
8829,9838,260
8830,9839,260
8831,9841,261
8832,9843,261
8833,9844,261
8834,9846,259
8835,9847,259
8836,9848,255
8837,9849,255
8838,9852,255
8839,9854,253
8840,9856,256
8841,9857,258
8842,9858,260
8843,9859,261
8844,9860,259
8845,9861,255
8846,9862,255
8847,9865,255
8848,9867,253
8849,9869,256
8850,9870,258
8851,9871,260
8852,9872,261
8853,9873,259
8854,9874,255
8855,9875,255
8856,9878,255
8857,9886,253
8858,9888,253
8859,9889,253
8860,9890,253
8861,9898,256
8862,9900,256
8863,9901,256
8864,9902,256
8865,9904,258
8866,9906,258
8867,9907,258
8868,9908,258
8869,9910,260
8870,9912,260
8871,9913,260
8872,9914,260
8873,9916,261
8874,9918,261
8875,9919,261
8876,9920,261
8877,9922,259
8878,9923,259
8879,9924,259
8880,9925,255
8881,9926,255
8882,9929,255
8883,9935,253
8884,9941,256
8885,9944,258
8886,9947,260
8887,9950,261
8888,9952,259
8889,9953,255
8890,9954,255
8891,9957,255
8892,9963,253
8893,9969,256
8894,9972,258
8895,9975,260
8896,9978,261
8897,9980,259
8898,9981,255
8899,9982,255
8900,9985,255
8901,9989,253
8902,9993,256
8903,9995,258
8904,9997,260
8905,9999,261
8906,10001,259
8907,10002,255
8908,10003,255
8909,10006,255
8910,10014,255
8911,10015,255
8912,10018,255
8913,10026,255
8914,10027,255
8915,10030,255
8916,10036,253
8917,10042,256
8918,10046,258
8919,10049,260
8920,10052,261
8921,10054,259
8922,10055,255
8923,10056,255
8924,10059,255
8925,10065,253
8926,10071,256
8927,10076,258
8928,10079,260
8929,10082,261
8930,10084,259
8931,10085,255
8932,10086,255
8933,10089,255
8934,10093,253
8935,10097,256
8936,10099,258
8937,10101,260
8938,10103,261
8939,10105,259
8940,10106,255
8941,10107,255
8942,10110,255
8943,10114,253
8944,10118,256
8945,10120,258
8946,10122,260
8947,10124,261
8948,10126,259
8949,10127,255
8950,10128,255
8951,10131,255
8952,10135,253
8953,10139,256
8954,10141,258
8955,10143,260
8956,10145,261
8957,10147,259
8958,10148,255
8959,10149,255
8960,10152,255
8961,10156,253
8962,10160,256
8963,10162,258
8964,10164,260
8965,10166,261
8966,10168,259
8967,10169,255
8968,10170,255
8969,10173,255
8970,10182,255
8971,10183,255
8972,10186,255
8973,10195,255
8974,10196,255
8975,10199,255
8976,10208,255
8977,10209,255
8978,10212,255
8979,10226,262
8980,10228,262
8981,10229,262
8982,10230,262
8983,10233,262
8984,10234,262
8985,10237,263
8986,10239,263
8987,10240,263
8988,10241,263
8989,10244,263
8990,10245,263
8991,10248,264
8992,10250,264
8993,10251,264
8994,10252,264
8995,10255,264
8996,10256,264
8997,10259,265
8998,10261,265
8999,10262,265
9000,10263,265
9001,10266,265
9002,10267,265
9003,10270,266
9004,10272,266
9005,10273,266
9006,10275,267
9007,10276,267
9008,10277,267
9009,10280,267
9010,10281,267
9011,10295,262
9012,10297,262
9013,10298,262
9014,10299,262
9015,10302,262
9016,10303,262
9017,10306,263
9018,10308,263
9019,10309,263
9020,10310,263
9021,10313,263
9022,10314,263
9023,10317,264
9024,10319,264
9025,10320,264
9026,10321,264
9027,10324,264
9028,10325,264
9029,10328,265
9030,10330,265
9031,10331,265
9032,10332,265
9033,10335,265
9034,10336,265
9035,10339,266
9036,10341,266
9037,10342,266
9038,10344,267
9039,10345,267
9040,10346,267
9041,10349,267
9042,10350,267
9043,10364,262
9044,10366,262
9045,10367,262
9046,10368,262
9047,10371,262
9048,10372,262
9049,10375,263
9050,10377,263
9051,10378,263
9052,10379,263
9053,10382,263
9054,10383,263
9055,10386,264
9056,10388,264
9057,10389,264
9058,10390,264
9059,10393,264
9060,10394,264
9061,10397,265
9062,10399,265
9063,10400,265
9064,10401,265
9065,10404,265
9066,10405,265
9067,10408,266
9068,10410,266
9069,10411,266
9070,10413,267
9071,10414,267
9072,10415,267
9073,10418,267
9074,10419,267
9075,10433,262
9076,10435,262
9077,10436,262
9078,10437,262
9079,10440,262
9080,10441,262
9081,10444,263
9082,10446,263
9083,10447,263
9084,10448,263
9085,10451,263
9086,10452,263
9087,10455,264
9088,10457,264
9089,10458,264
9090,10459,264
9091,10462,264
9092,10463,264
9093,10466,265
9094,10468,265
9095,10469,265
9096,10470,265
9097,10473,265
9098,10474,265
9099,10477,266
9100,10479,266
9101,10480,266
9102,10482,267
9103,10483,267
9104,10484,267
9105,10487,267
9106,10488,267
9107,10502,262
9108,10504,262
9109,10505,262
9110,10506,262
9111,10509,262
9112,10510,262
9113,10513,263
9114,10515,263
9115,10516,263
9116,10517,263
9117,10520,263
9118,10521,263
9119,10524,264
9120,10526,264
9121,10527,264
9122,10528,264
9123,10531,264
9124,10532,264
9125,10535,265
9126,10537,265
9127,10538,265
9128,10539,265
9129,10542,265
9130,10543,265
9131,10546,266
9132,10548,267
9133,10549,267
9134,10550,267
9135,10553,267
9136,10554,267
9137,10568,262
9138,10570,262
9139,10571,262
9140,10572,262
9141,10575,262
9142,10576,262
9143,10579,263
9144,10581,263
9145,10582,263
9146,10583,263
9147,10586,263
9148,10587,263
9149,10590,264
9150,10592,264
9151,10593,264
9152,10594,264
9153,10597,264
9154,10598,264
9155,10601,265
9156,10603,265
9157,10604,265
9158,10605,265
9159,10608,265
9160,10609,265
9161,10612,266
9162,10614,267
9163,10615,267
9164,10616,267
9165,10619,267
9166,10620,267
9167,10634,262
9168,10636,262
9169,10637,262
9170,10638,262
9171,10641,262
9172,10642,262
9173,10645,263
9174,10647,263
9175,10648,263
9176,10649,263
9177,10652,263
9178,10653,263
9179,10656,264
9180,10658,264
9181,10659,264
9182,10660,264
9183,10663,264
9184,10664,264
9185,10667,265
9186,10669,265
9187,10670,265
9188,10671,265
9189,10674,265
9190,10675,265
9191,10678,266
9192,10680,267
9193,10681,267
9194,10682,267
9195,10685,267
9196,10686,267
9197,10700,262
9198,10702,262
9199,10703,262
9200,10704,262
9201,10707,262
9202,10708,262
9203,10711,263
9204,10713,263
9205,10714,263
9206,10715,263
9207,10718,263
9208,10719,263
9209,10722,264
9210,10724,264
9211,10725,264
9212,10726,264
9213,10729,264
9214,10730,264
9215,10733,265
9216,10735,265
9217,10736,265
9218,10737,265
9219,10740,265
9220,10741,265
9221,10744,266
9222,10746,267
9223,10747,267
9224,10748,267
9225,10751,267
9226,10752,267
9227,10766,262
9228,10768,262
9229,10769,262
9230,10770,262
9231,10773,262
9232,10774,262
9233,10777,263
9234,10779,263
9235,10780,263
9236,10781,263
9237,10784,263
9238,10785,263
9239,10788,264
9240,10790,264
9241,10791,264
9242,10792,264
9243,10795,264
9244,10796,264
9245,10799,265
9246,10801,265
9247,10802,265
9248,10803,265
9249,10806,265
9250,10807,265
9251,10810,266
9252,10812,267
9253,10813,267
9254,10814,267
9255,10817,267
9256,10818,267
9257,10832,262
9258,10834,262
9259,10835,262
9260,10836,262
9261,10839,262
9262,10840,262
9263,10843,263
9264,10845,263
9265,10846,263
9266,10847,263
9267,10850,263
9268,10851,263
9269,10854,264
9270,10856,264
9271,10857,264
9272,10858,264
9273,10861,264
9274,10862,264
9275,10865,265
9276,10867,265
9277,10868,265
9278,10869,265
9279,10872,265
9280,10873,265
9281,10876,266
9282,10878,267
9283,10879,267
9284,10880,267
9285,10883,267
9286,10884,267
9287,10898,262
9288,10900,262
9289,10901,262
9290,10902,262
9291,10905,262
9292,10906,262
9293,10909,263
9294,10911,263
9295,10912,263
9296,10913,263
9297,10916,263
9298,10917,263
9299,10920,264
9300,10922,264
9301,10923,264
9302,10924,264
9303,10927,264
9304,10928,264
9305,10931,265
9306,10933,265
9307,10934,265
9308,10935,265
9309,10938,265
9310,10939,265
9311,10942,266
9312,10944,267
9313,10945,267
9314,10946,267
9315,10949,267
9316,10950,267
9317,10964,262
9318,10966,262
9319,10967,262
9320,10968,262
9321,10971,262
9322,10972,262
9323,10975,263
9324,10977,263
9325,10978,263
9326,10979,263
9327,10982,263
9328,10983,263
9329,10986,264
9330,10988,264
9331,10989,264
9332,10990,264
9333,10993,264
9334,10994,264
9335,10997,265
9336,10999,265
9337,11000,265
9338,11001,265
