;Sist;Subs;Equ;Comp;Equipo;Componente;Parte;Tipo_equipo;Criticidad;Sigla;Tag;Plan;AMEF;RO;RO-S2-R1;RO-S2-M1;RO-S2-TO;RO-S2-CT;RO-S2-LAA;RO-S1-M1;RO-S1-R1;RO-S1-TO;RO-S1-CT;RO-S1-LAA;RO-LIN-VH;RO-EDF-ECT;RO-EDF-ECM;RO-EDF-EJL;RO-S2-R1-TMC;AM;AM-S1-R1;AM-S1-M1;AM-S1-R2;AM-S1-TO;AM-S1-CT;AM-S1-CT1;AM-S1-LAA;AM-S2-R1;AM-S2-M1;AM-S2-TO;AM-S2-CT;AM-S2-LAA;AM-LIN-VH;AM-EDF-ELB;AM-EDF-ESS;AM-EDF-EBA;AM-EDF-EMR;AM-S1-M1-TMC;AZ;AZ-S1-M1;AZ-S1-I1;AZ-S1-I2;AZ-S1-R1;AZ-S1-TO;AZ-S1-CT;AZ-S1-LAA;AZ-S2-R1;AZ-S2-M1;AZ-S2-TO;AZ-S2-CT;AZ-S2-LAA;AZ-LIN-VH;AZ-EDF-EDJ;AZ-EDF-ELD;AZ-EDF-ELP;AZ-EDF-EUP;AZ-EDF-ERS;AZ-S1-M1-TMC;AZ-S2-M1-TMC;MO;MO-S1-M1;MO-S1-R1;MO-S1-TO;MO-S1-CT;MO-S1-VH;MO-S1-LAA;MO-S2-M1;MO-S2-R1;MO-S2-TO;MO-S2-CT;MO-S2-VH;MO-S2-LAA;MO-EDF-ESJ;MO-EDF-EFM1;MO-EDF-EFM2;MO-EDF-E6M;MO-S1-M1-TMC;MO-S2-M1-TMC;VE;VE-S2-R1;VE-S2-I1;VE-S2-M1;VE-S2-TO;VE-S2-CT;VE-S2-LAA;VE-S1-M1;VE-S1-R1;VE-S1-TO;VE-S1-CT;VE-S1-LAA;VE-LIN-VH;VE-EDF-EIR;VE-EDF-EOB;VE-EDF-EAO;VE-EDF-ELB;VE-S2-I1-TMC;BL;BL-S1-M1;BL-S1-R1;BL-S1-TO;BL-S1-CT;BL-S1-LAA;BL-S2-R1;BL-S2-I1;BL-S2-M1;BL-S2-TO;BL-S2-CT;BL-S2-LAA;BL-LIN-VH;BL-EDF-ESJ;BL-EDF-ETR;BL-EDF-EBH;BL-EDF-EVI;BL-S1-M1-TMC;BL-S2-M1-TMC;NA;NA-S1-R1;NA-S1-I1;NA-S1-M1;NA-S1-TO;NA-S1-CT;NA-S1-LAA;NA-S2-M1;NA-S2-R1;NA-S2-TO;NA-S2-CT;NA-S2-LAA;NA-LIN-VH;NA-EDF-ECN;NA-EDF-EAR;NA-EDF-EPE;NA-EDF-EVI;NA-S1-R1-TMC;CE;CE-S1-R1;CE-S1-M1;CE-S1-TO;CE-S1-CT;CE-S1-LAA;CE-S2-R1;CE-S2-M1;CE-S2-R2;CE-S2-TO;CE-S2-CT;CE-S2-CT.1;CE-S2-LAA;CE-LIN-VH;CE-EDF-ELI;CE-EDF-EPT;CE-EDF-ETR;CE-EDF-EEP;CE-S1-R1-TMC;CA;CA-S1-R1;CA-S1-M1;CA-S1-CT;CA-S1-TO;CA-S1-LAA;CA-LIN-VH;CA-EDF-EVL;CA-EDF-EBU;CA-S1-M1-TMC;PL;PL-S1-M1;PL-S1-I1;PL-S1-R1;PL-S1-TO;PL-S1-CT;PL-S1-LAA;PL-LIN-VH;PL-EDF-E16;PL-EDF-EFM;PL-EDF-EMR;PL-S1-I1-TMC;Unnamed: 109
31;ACC;PRI;VMO;ECV;;CONTROL DE VOLANTE;;Componente;MUY ALTA;ECV;ACC-PRI-VMO-ECV;CONTROL DE VOLANTE;False;True;True;True;False;False;False;True;True;False;False;False;False;False;False;False;False;True;True;True;True;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;True;True;False;False;True;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;True;True;True;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
32;ACC;PRI;VMO;APV;;APOYO  VOLANTE;;Componente;MUY ALTA;APV;ACC-PRI-VMO-APV;APOYO VOLANTE;False;True;True;True;False;False;False;True;True;False;False;False;False;False;False;False;False;True;True;True;True;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;True;True;False;False;True;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;True;True;True;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
33;ACC;AEME;;;ACCIONAMIENTO DE EMERGENCIA;;;Subsistema;;AEME;;;False;True;True;True;False;False;False;True;True;False;False;False;False;False;False;False;False;True;True;True;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;True;True;False;False;True;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;True;True;True;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
34;ACC;AEME;MTR;;MOTOR TERMICO DE RECUPERACION;;;Equipo;MEDIA;MTR;ACC-AEME-MTR;;False;True;True;True;False;False;False;True;True;False;False;False;False;False;False;False;False;True;True;True;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;True;True;False;False;True;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;True;True;True;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
35;ACC;AEME;MTR;MDRT;;MOTOR DIESEL;;Componente;MEDIA;MDRT;ACC-AEME-MTR-MDRT;MOTOR TERMICO ;False;True;True;True;False;False;False;True;True;False;False;False;False;False;False;False;False;True;True;True;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;True;True;False;False;True;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;True;True;True;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
36;ACC;AEME;APCR;;ACOPLAMIENTO PIÑON - CORONA;;;Equipo;MEDIA;APCR;ACC-AEME-APCR;;False;True;True;True;False;False;False;True;True;False;False;False;False;False;False;False;False;True;True;True;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;True;True;False;False;True;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;True;True;True;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
37;ACC;AEME;APCR;CAPO;;CORONA DE ACOPLAMIENTO;;Componente;MEDIA;CAPO;ACC-AEME-APCR-CAPO;CORONA DE ACOPLAMIENTO;False;True;True;True;False;False;False;True;True;False;False;False;False;False;False;False;False;True;True;True;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;True;True;False;False;True;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;True;True;True;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
38;ACC;AEME;APCR;ACP1;;MECANISMO DE ACOPLAMIENTO DEL PIÑON 1;;Componente;MEDIA;ACP1;ACC-AEME-APCR-ACP1;MECANISMO DE ACOPLAMIENTO DEL PIÑON 1;False;True;True;True;False;False;False;True;True;False;False;False;False;False;False;False;False;True;True;True;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;True;True;False;False;True;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;True;True;True;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
39;ACC;AEME;APCR;ACP2;;MECANISMO DE ACOPLAMIENTO DEL PIÑON 2;;Componente;MEDIA;ACP2;ACC-AEME-APCR-ACP2;MECANISMO DE ACOPLAMIENTO DEL PIÑON 2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
40;ACC;AEME;CHID;;CONJUNTO HIDRAULICO DE RECUPERACION;;;Equipo;ALTA;CHID;ACC-AEME-CHID;;False;True;True;True;False;False;False;True;True;False;False;False;False;False;False;False;False;True;True;True;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;True;True;False;False;True;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;True;True;True;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
41;ACC;AEME;CHID;EHDR;;CENTRAL HIDRAULICA DE RECUPERACION;;Componente;ALTA;HDR;ACC-AEME-CHID-EHDR;CENTRAL HIDRAULICA DE RECUPERACION;False;True;True;True;False;False;False;True;True;False;False;False;False;False;False;False;False;True;True;True;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;True;True;False;False;True;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;True;True;True;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
42;ACC;AEME;CHID;ECDR;;CONTROL DEL HIDRAULICO DE RECUPERACION SIMPLE;;Componente;ALTA;CDRS;ACC-AEME-CHID-ECDR;CONTROL DEL HIDRAULICO DE RECUPERACION  SIMPLE;False;True;True;True;False;False;False;True;True;False;False;False;False;False;False;False;False;True;True;True;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;True;True;False;False;True;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;True;True;True;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
43;ACC;AEME;CHID;ECDR;;CONTROL DEL HIDRAULICO DE RECUPERACION DOBLE;;Componente;ALTA;CDRD;ACC-AEME-CHID-ECDR;CONTROL DEL HIDRAULICO DE RECUPERACION  DOBLE;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
44;FRE;;;;FRENADO;;;Sistema;;FRE;;;False;True;True;True;False;False;False;True;True;False;False;False;False;False;False;False;False;True;True;True;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;True;True;False;False;True;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;True;True;True;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
45;FRE;DDF;;;DISPOSITIVOS DE FRENADO;;;Subsistema;;DDF;;;False;True;True;True;False;False;False;True;True;False;False;False;False;False;False;False;False;True;True;True;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;True;True;False;False;True;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;True;True;True;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46;FRE;DDF;CHF;;CENTRAL HIDRAULICA DE FRENADO;;;Equipo;MUY ALTA;CHF;FRE-DDF-CHF;;False;True;True;True;False;False;False;True;True;False;False;False;False;False;False;False;False;True;True;True;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;True;True;False;False;True;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;True;True;True;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
47;FRE;DDF;CHF;EHF;;ELEMENTOS HIDRAULICOS DE FRENADO MOTRIZ;;Componente;MUY ALTA;EHFM;FRE-DDF-CHF-EHF;ELEMENTOS HIDRAULICOS DE FRENADO MOTRIZ;False;True;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
48;FRE;DDF;CHF;ECHF;;ELEMENTOS DE CONTROL DE LA HIDRAULICA DE FRENOS MOTRIZ;;Componente;MUY ALTA;ECHFM;FRE-DDF-CHF-ECHF;ELEMENTOS DE CONTROL DE LA HIDRAULICA DE FRENOS ( MOTRIZ);False;True;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
49;FRE;DDF;CHF;EHF;;ELEMENTOS HIDRAULICOS DE FRENADO RETORNO ;;Componente;MUY ALTA;EHFR;FRE-DDF-CHF-EHF;ELEMENTOS HIDRAULICOS DE FRENADO RETORNO;False;True;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;True;True;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
50;FRE;DDF;CHF;ECHF;;ELEMENTOS DE CONTROL DE LA HIDRAULICA DE FRENOS RETORNO;;Componente;MUY ALTA;ECHFR;FRE-DDF-CHF-ECHF;ELEMENTOS DE CONTROL DE LA HIDRAULICA DE FRENOS (RETORNO);False;True;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;True;True;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
51;FRE;DDF;FSE;;FRENOS DE SERVICIO;;;Equipo;ALTA;FSE;FRE-DDF-FSE;;False;True;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
52;FRE;DDF;FSE;CFS1;;CONJUNTO FRENO SERVICIO 1;;Componente;ALTA;CFS1;FRE-DDF-FSE-CFS1;FRENO DE SERVICIO 1;False;True;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
53;FRE;DDF;FSE;CFS2;;CONJUNTO FRENO SERVICIO 2;;Componente;ALTA;CFS2;FRE-DDF-FSE-CFS2;FRENO DE SERVICIO 2;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
54;FRE;DDF;FEE;;FRENOS DE EMERGENCIA;;;Equipo;ALTA;FEE;FRE-DDF-FEE;;False;True;True;True;False;False;False;True;True;False;False;False;False;False;False;False;False;True;True;True;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;True;True;False;False;True;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;True;True;True;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
55;FRE;DDF;FEE;FEM1;;CONJUNTO FRENO DE EMERGENCIA MOTRIZ 1;;Componente;ALTA;FEM1;FRE-DDF-FEE-FEM1;FRENO DE EMERGENCIA MOTRIZ;False;True;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
56;FRE;DDF;FEE;FEM2;;CONJUNTO FRENO DE EMERGENCIA  MOTRIZ 2;;Componente;ALTA;FEM2;FRE-DDF-FEE-FEM2;FRENO DE EMERGENCIA MOTRIZ;False;True;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
57;FRE;DDF;FEE;FEM3;;CONJUNTO FRENO DE EMERGENCIA MOTRIZ 3;;Componente;ALTA;FEM3;FRE-DDF-FEE-FEM3;FRENO DE EMERGENCIA MOTRIZ;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
58;FRE;DDF;FEE;FER1;;CONJUNTO FRENO DE EMERGENCIA RETORNO 1;;Componente;ALTA;FER1;FRE-DDF-FEE-FER1;FRENO DE EMERGENCIA RETORNO;False;True;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;True;True;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
59;FRE;DDF;FEE;FER2;;CONJUNTO FRENO DE EMERGENCIA RETORNO 2;;Componente;ALTA;FER2;FRE-DDF-FEE-FER2;FRENO DE EMERGENCIA RETORNO;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
60;TCT;;;;TENSION DEL CABLE TRACTOR;;;Sistema;;TCT;;;False;True;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;True;True;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
61;TCT;CT;;;CARRO TENSOR;;;Subsistema;;CT;;;False;True;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;True;True;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
62;TCT;CT;TCAT;;CONJUNTO MECANICO DEL CARRO TENSOR;;;Equipo;MEDIA;TCAT;TCT-CT-TCAT;;False;True;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;True;True;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;TCT;CT;TCAT;PSCT;;PLATAFORMA CARRO TENSOR;;Componente;MEDIA;PSCT;TCT-CT-TCAT-PSCT;PLATAFORMA CARRO TENSOR;False;True;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;True;True;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64;TCT;CT;TCAT;ECCT;;ELEMENTOS DE CONTROL CARRO TENSOR;;Componente;MEDIA;ECCT;TCT-CT-TCAT-ECCT;ELEMENTOS DE CONTROL CARRO TENSOR;False;True;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;True;True;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
65;TCT;CT;CCHF;;CENTRAL HIDRAULICA CARRO TENSOR;;;Equipo;MUY ALTA;CCHF;TCT-CT-CCHF;;False;True;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;True;True;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
66;TCT;CT;CCHF;EHCT;;ELEMENTOS HIDRAULICOS DEL CARRO TENSOR MOVIL;;Componente;MUY ALTA;EHCTM;TCT-CT-CCHF-EHCT;ELEMENTOS HIDRAULICOS DEL CARRO TENSOR  MOVIL;False;True;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;True;True;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
